BrukerID,Kjonn,Alder,Jobb,Postkode
5925,M,45,20,10021
5926,M,25,18,98001
5927,F,25,0,98188
5928,M,25,17,49887
5929,M,25,0,06810
5930,M,56,20,95420
5931,M,25,14,72601
5932,M,25,0,44130
5933,F,56,1,60605
5934,M,25,5,89114
5935,F,25,6,32256
5936,M,18,4,48109
5937,F,50,6,15333
5938,F,25,14,55418
5939,F,45,15,60081
5940,F,18,4,02138
5941,M,25,12,45140
5942,M,56,6,33030
5943,M,25,1,13210
5944,M,25,16,04103
5945,F,45,14,36109
5946,M,35,18,44708
5947,M,25,0,08550
5948,M,25,4,92037
5949,F,45,0,02115
5950,M,45,16,80304
5951,M,50,13,78252
5952,M,18,4,11010
5953,F,50,4,53562
5954,M,25,0,89145
5955,F,50,1,55413
5956,M,18,19,98502
5957,F,25,0,97201
5958,M,18,4,64468
5959,F,18,4,737
5960,M,35,1,27713
5961,M,25,11,50111
5962,M,45,7,55438
5963,M,35,19,01054
5964,M,18,0,01720
5965,M,35,1,54016
5966,M,25,17,94506
5967,M,1,10,97402
5968,F,25,0,46227
5969,F,35,0,482
5970,F,35,9,04046
5971,F,45,0,12833-2000
5972,M,25,14,91214
5973,M,25,4,94110
5974,F,35,1,80026
5975,F,50,6,33436
5976,F,35,20,10013
5977,M,45,2,60626
5978,M,25,12,68508
5979,M,35,20,48067
5980,F,25,6,72703
5981,M,25,7,92506
5982,M,45,17,93401
5983,M,18,4,90601
5984,M,25,12,08902
5985,M,18,4,16803
5986,M,25,0,90631
5987,F,25,15,62901
5988,M,50,11,25302
5989,M,50,15,12740
5990,F,35,2,98119
5991,M,45,0,33759
5992,M,56,0,37363
5993,F,56,13,55104
5994,M,25,2,55408
5995,M,25,1,32501
5996,M,18,20,48135
5997,F,18,4,76707
5998,F,35,1,98026
5999,F,25,0,45241
6000,M,18,0,677
6001,F,25,4,46807
6002,F,45,1,96778
6003,M,35,7,53404
6004,M,35,17,95125
6005,M,18,5,97202
6006,M,25,2,87123
6007,M,35,0,85621
6008,F,25,1,08904
6009,M,25,7,06851
6010,M,18,4,02452
6011,M,18,4,94708
6012,M,18,4,02148
6013,F,18,14,60618
6014,M,18,5,55414
6015,M,25,14,07030
6016,M,18,4,93560
6017,M,35,0,75023
6018,M,35,17,45380
6019,M,18,0,46517
6020,F,25,1,68503
6021,M,25,20,14450
6022,M,35,7,70116
6023,F,50,1,65203
6024,M,1,0,20132
6025,M,25,15,53704
6026,M,25,20,645
6027,F,25,0,19107
6028,M,18,0,90004
6029,M,35,7,14850
6030,M,35,7,75214
6031,F,25,3,60606
6032,M,56,0,72227-5733
6033,M,35,3,46033
6034,F,25,6,77054
6035,M,25,7,18655
6036,M,45,0,61821
6037,F,1,0,756
6038,M,25,16,33301
6039,M,35,14,92075
6040,M,25,6,68131
